OBJECTID,COD_SIG_ESTACIONAMENTO,MORADA,FREGUESIA,LOCALIZACAO,TIPO_ESTACIONAMENTO,MODELO,NUM_SUPORTES,CAPACIDADE,COBERTO,DOMINIALIDADE,ESTACIONAMENTO_ESTADO,DATA_INSTALACAO,x,y
16525,2162,"Calçada do Carrascal, 189",Beato,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/07/2023,-1015663.1905577,4683988.1877409
16526,2163,"Rua Gualdim Pais, 44",Beato,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/07/2023,-1014618.2483806,4682692.3542822
16527,2164,"Rua Engenheiro Maciel Chaves, 11",Beato,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/07/2023,-1015782.3365988,4684035.7854112
16528,2165,"Rua Marquês de Olhão, USF Beato",Beato,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/07/2023,-1014254.8126283,4683291.6369873
16529,2166,"Rua Marquês de Olhão, 102",Beato,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/07/2023,-1014491.5178187,4683726.9515114
16530,2121,Alameda Edgar Cardoso,Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1018733.7955168,4682504.3947992
16531,2122,"Avenida Álvaro Pais, 11",Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1018835.5652289,4685200.6611526
16532,2123,"Avenida das Forças Armadas, 101",Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019169.3183643,4685499.2283695
16533,2124,Rua Soeiro Pereira Gomes,Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019659.1563485,4685322.6913332
16534,2125,Praça de Espanha,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
0,0,,,,,Desconhecido,0,0,Não,,,,0.0000000,0.0000000
16535,2126,Avenida Sidónio Pais,Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1018873.6313079,4683259.9688490
16536,2169,Estrada do Alvito,Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1021998.6141183,4680734.1445272
16537,2170,"Calçada da Tapada, 151",Alcântara,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1022622.9712620,4679611.9403270
16538,2171,Calçada da Tapada,Alcântara,Via,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1022223.8074421,4679648.3841224
16539,2172,Calçada da Tapada,Alcântara,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1021745.7968815,4679735.2275064
16540,2173,Calçada de Santo Amaro,Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1022245.3622194,4679139.2881586
16541,2174,Doca de Santo Amaro,Alcântara,Passeio,HOTSPOT,Desconhecido,0,20,Não,Público,Dedicado Micromobilidade,26/09/2025,-1021414.6525312,4678827.4888127
16542,2175,Avenida de Brasília,Estrela,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1019420.6397193,4679515.4320216
16543,2176,Estrada do Alvito,Alcântara,Via,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1022337.0143913,4681203.1302356
16544,2177,Rua Prof. Vieira Natividade,Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1021892.4025544,4680093.6284889
16545,2178,"Rua Fradesso da Silveira, 30",Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1021495.7148374,4679450.7270079
16546,2179,"Travessa do Conde da Ribeira, 11",Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1022434.7594924,4678952.7206488
16547,2180,Rua da Fábrica da Pólvora,Alcântara,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/08/2023,-1021455.7967522,4680640.9218837
16548,2181,"Rua da Junqueira, 59",Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/11/2023,-1022361.3390864,4678766.0586314
16549,2127,Avenida Sidónio Pais,Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1018702.5308048,4683027.5038278
16550,2128,"Avenida Santos Dumont, 74",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019325.5731305,4684417.7218550
16551,2129,"Avenida Visconde de Valmor, 1",Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1017758.6246027,4684345.9177225
16553,2131,"Rua Filipe da Mata, 79",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019650.4576236,4684675.4071618
16554,2132,Rua Castilho,Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019131.4315061,4682583.9398210
16555,2182,Rua da Junqueira,Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/11/2023,-1022522.1632030,4678680.2697406
16556,2183,"Rua da Junqueira, 5",Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/11/2023,-1022131.2405036,4678902.5890466
16557,2184,"Rua Mécia Mouzinho de Albuquerque, 1",Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/11/2023,-1022796.6931499,4678540.8028185
16558,2185,Rua da Fábrica da Pólvora,Alcântara,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/11/2023,-1021445.6818775,4680476.0610422
16559,2186,Calçada da Tapada,Alcântara,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/11/2023,-1021444.6580069,4679725.3427659
16560,2187,"Rua do Alvito, 36",Alcântara,Via,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/12/2023,-1021389.1679592,4679924.4169321
16561,2188,"Rua Padre Manuel Alves Correia, 1",Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/12/2023,-1022857.7197015,4679659.6751289
16562,2133,Rua Castilho,Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019009.6518605,4682404.9023980
16563,2134,"Rua da Cruz Vermelha, 13D",Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1018738.1580797,4685257.7094466
16564,2135,Rua de Artilharia Um,Campolide,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019677.0623775,4682819.4878020
16565,2136,"Rua Tenente Espanca, 3C",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019125.8389177,4684328.3103623
16566,2137,"Rua Dr. Nicolau de Bettencourt, 29",Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1018953.8058617,4683744.7235937
16567,2138,"Rua Fialho de Almeida, 21B",Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019460.4268796,4683707.8492360
16568,2139,"Rua Francisco de Holanda, 47",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019428.5343505,4685124.3705584
16569,2189,"Rua do Giestal, 2",Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,13/09/2023,-1023073.0796301,4678818.6341683
16570,2190,Travessa dos Fornos,Ajuda,Via,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,13/09/2023,-1022947.2582028,4679709.0145952
16571,2191,Rua Luís de Camões,Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,13/09/2023,-1022222.6818689,4679376.7548822
16572,2192,"Rua dos Lusíadas, 106",Alcântara,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,18/09/2023,-1022083.2787671,4679468.8489839
16573,2193,"Rua dos Lusíadas, 9",Alcântara,Lugar estacionamento automóvel,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,18/09/2023,-1021763.7801931,4679593.1600629
16574,2194,Rua Gil Vicente,Alcântara,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,18/09/2023,-1022366.4084258,4679392.0856221
16575,2140,"Rua Francisco Lyon de Castro, 12",Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1018974.6628314,4685434.5551594
16576,2141,Rua Rodrigo da Fonseca,Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019551.9319109,4682958.4774026
16577,2142,"Rua Rodrigo da Fonseca, 103",Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019156.5503243,4682382.5874816
16578,2143,"Rua Sousa Lopes, Lote PQ",Avenidas Novas,Passeio,HOTSPOT,Desconhecido,0,10,Não,Público,Dedicado Micromobilidade,09/06/2023,-1019086.4470720,4685069.3432445
